Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"542"	"ZNF611"	"591.0"	"ARCHS4 Coexpression,1056;Enrichr Queries,677;GTEx Coexpression,40"	"EIF2AK2,TRIM22"
"gene_set_query"	"543"	"PRDM15"	"591.7"	"ARCHS4 Coexpression,1062;Enrichr Queries,546;GTEx Coexpression,167"	""
"gene_set_query"	"544"	"ZNF396"	"592.7"	"ARCHS4 Coexpression,1148;Enrichr Queries,94;GTEx Coexpression,536"	"XAF1,IFI44L,IFIT3"
"gene_set_query"	"545"	"PBX1"	"592.8"	"Literature ChIP-seq,9;ARCHS4 Coexpression,407;Enrichr Queries,1024;GTEx Coexpression,931"	"ZBP1,PARP9,IFI44L"
"gene_set_query"	"546"	"ZNF615"	"593.0"	"ARCHS4 Coexpression,988;Enrichr Queries,88;GTEx Coexpression,703"	"IFI44,IFI44L,IFIT3"
"gene_set_query"	"547"	"ESRRB"	"593.8"	"Literature ChIP-seq,110;ARCHS4 Coexpression,673;Enrichr Queries,1257;GTEx Coexpression,335"	""
"gene_set_query"	"548"	"NAIF1"	"594.0"	"ARCHS4 Coexpression,808;GTEx Coexpression,380"	""
"gene_set_query"	"549"	"PPARD"	"594.3"	"Literature ChIP-seq,66;ARCHS4 Coexpression,1241;Enrichr Queries,784;GTEx Coexpression,286"	"EIF2AK2"
"gene_set_query"	"550"	"GABPA"	"594.3"	"Literature ChIP-seq,34;ARCHS4 Coexpression,871;ENCODE ChIP-seq,57;Enrichr Queries,906;ReMap ChIP-seq,98;GTEx Coexpression,1600"	"IFIT3"
"gene_set_query"	"551"	"NCOA2"	"594.5"	"ARCHS4 Coexpression,928;Enrichr Queries,697;ReMap ChIP-seq,188;GTEx Coexpression,565"	""
"gene_set_query"	"552"	"ZNF830"	"594.7"	"ARCHS4 Coexpression,1104;Enrichr Queries,636;GTEx Coexpression,44"	"TRIM22"
"gene_set_query"	"553"	"HMG20A"	"595.3"	"ARCHS4 Coexpression,778;Enrichr Queries,855;GTEx Coexpression,153"	""
"gene_set_query"	"554"	"ZBTB45"	"595.7"	"ARCHS4 Coexpression,466;Enrichr Queries,426;GTEx Coexpression,895"	"IFITM3"
"gene_set_query"	"555"	"CDX4"	"598.0"	"ARCHS4 Coexpression,72;Enrichr Queries,1007;GTEx Coexpression,715"	"IFITM3"
"gene_set_query"	"556"	"DNMT1"	"598.0"	"ARCHS4 Coexpression,459;GTEx Coexpression,737"	""
"gene_set_query"	"557"	"ZNF626"	"598.3"	"ARCHS4 Coexpression,240;Enrichr Queries,73;GTEx Coexpression,1482"	"IFI44,IFI44L,IFIT3"
"gene_set_query"	"558"	"ZNF582"	"598.7"	"ARCHS4 Coexpression,695;Enrichr Queries,217;GTEx Coexpression,884"	"IFIT3,TRIM22"
"gene_set_query"	"559"	"ELK3"	"599.0"	"Literature ChIP-seq,20;ARCHS4 Coexpression,448;Enrichr Queries,390;GTEx Coexpression,1538"	"IFITM3,XAF1"
"gene_set_query"	"560"	"SMYD3"	"599.5"	"ARCHS4 Coexpression,954;GTEx Coexpression,245"	""
"gene_set_query"	"561"	"FOXQ1"	"599.7"	"ARCHS4 Coexpression,292;Enrichr Queries,456;GTEx Coexpression,1051"	"IFITM3"
"gene_set_query"	"562"	"ZNF223"	"600.0"	"ARCHS4 Coexpression,1449;Enrichr Queries,47;GTEx Coexpression,304"	"IFITM3,IFI44,IFI44L,IFIT3"
"gene_set_query"	"563"	"ZFY"	"600.3"	"ARCHS4 Coexpression,588;Enrichr Queries,39;GTEx Coexpression,1174"	"IFI44,XAF1,IFI44L,IFIT3"
"gene_set_query"	"564"	"REST"	"601.3"	"Literature ChIP-seq,80;ARCHS4 Coexpression,1618;ENCODE ChIP-seq,35;Enrichr Queries,1143;ReMap ChIP-seq,110;GTEx Coexpression,622"	"PARP9"
"gene_set_query"	"565"	"ZNF491"	"602.0"	"ARCHS4 Coexpression,674;Enrichr Queries,654;GTEx Coexpression,478"	""
"gene_set_query"	"566"	"ZBTB11"	"602.3"	"ARCHS4 Coexpression,1189;Enrichr Queries,760;ReMap ChIP-seq,41;GTEx Coexpression,419"	"IFITM3"
"gene_set_query"	"567"	"GLI1"	"603.8"	"Literature ChIP-seq,159;ARCHS4 Coexpression,356;Enrichr Queries,1032;GTEx Coexpression,868"	""
"gene_set_query"	"568"	"ZNF681"	"604.0"	"ARCHS4 Coexpression,840;Enrichr Queries,647;GTEx Coexpression,325"	""
"gene_set_query"	"569"	"IKZF5"	"604.0"	"ARCHS4 Coexpression,846;Enrichr Queries,707;GTEx Coexpression,259"	""
"gene_set_query"	"570"	"OVOL1"	"604.0"	"ARCHS4 Coexpression,333;Enrichr Queries,667;GTEx Coexpression,812"	""
"gene_set_query"	"571"	"ZSCAN5B"	"604.3"	"ARCHS4 Coexpression,1163;Enrichr Queries,208;GTEx Coexpression,442"	"ZBP1,XAF1"
"gene_set_query"	"572"	"ZNF613"	"605.0"	"ARCHS4 Coexpression,1439;Enrichr Queries,108;GTEx Coexpression,268"	"IFI44,XAF1,IFIT3"
"gene_set_query"	"573"	"NRF1"	"605.2"	"ARCHS4 Coexpression,1028;ENCODE ChIP-seq,74;Enrichr Queries,1037;ReMap ChIP-seq,86;GTEx Coexpression,801"	""
"gene_set_query"	"574"	"ZNF788P"	"605.3"	"ARCHS4 Coexpression,1131;Enrichr Queries,42;GTEx Coexpression,643"	"IFI44,XAF1,IFI44L,IFIT3"
"gene_set_query"	"575"	"MLXIP"	"605.3"	"ARCHS4 Coexpression,918;Enrichr Queries,729;GTEx Coexpression,169"	""
"gene_set_query"	"576"	"DZIP1"	"605.7"	"ARCHS4 Coexpression,251;Enrichr Queries,873;GTEx Coexpression,693"	""
"gene_set_query"	"577"	"HOXD13"	"605.8"	"Literature ChIP-seq,150;ARCHS4 Coexpression,352;Enrichr Queries,1372;GTEx Coexpression,549"	""
"gene_set_query"	"578"	"MYT1L"	"606.0"	"ARCHS4 Coexpression,287;Enrichr Queries,700;GTEx Coexpression,831"	""
"gene_set_query"	"579"	"ZNF404"	"606.0"	"ARCHS4 Coexpression,1024;Enrichr Queries,25;GTEx Coexpression,769"	"IFI44,XAF1,IFI44L,IFIT3,TRIM22"
"gene_set_query"	"580"	"ONECUT1"	"606.0"	"ARCHS4 Coexpression,507;Enrichr Queries,1213;ReMap ChIP-seq,121;GTEx Coexpression,583"	""
"gene_set_query"	"581"	"HAND1"	"606.7"	"ARCHS4 Coexpression,370;Enrichr Queries,1312;GTEx Coexpression,138"	""
"gene_set_query"	"582"	"AIRE"	"607.0"	"ARCHS4 Coexpression,167;Enrichr Queries,280;GTEx Coexpression,1374"	"IFITM3"
"gene_set_query"	"583"	"ZBTB40"	"607.0"	"ARCHS4 Coexpression,470;Enrichr Queries,846;GTEx Coexpression,505"	""
"gene_set_query"	"584"	"MXI1"	"607.4"	"ARCHS4 Coexpression,1265;ENCODE ChIP-seq,45;Enrichr Queries,331;ReMap ChIP-seq,96;GTEx Coexpression,1300"	"IFITM3,XAF1"
"gene_set_query"	"585"	"PA2G4"	"607.5"	"ARCHS4 Coexpression,813;GTEx Coexpression,402"	""
"gene_set_query"	"586"	"POU4F2"	"608.5"	"ARCHS4 Coexpression,174;Enrichr Queries,1348;ReMap ChIP-seq,189;GTEx Coexpression,723"	""
"gene_set_query"	"587"	"MAZ"	"609.6"	"ARCHS4 Coexpression,546;ENCODE ChIP-seq,48;Enrichr Queries,1097;ReMap ChIP-seq,100;GTEx Coexpression,1257"	"IFITM3"
"gene_set_query"	"588"	"ZNF805"	"610.3"	"ARCHS4 Coexpression,478;Enrichr Queries,806;GTEx Coexpression,547"	""
"gene_set_query"	"589"	"ZUP1"	"611.3"	"ARCHS4 Coexpression,1466;Enrichr Queries,15;GTEx Coexpression,353"	"IFITM3,ZBP1,EIF2AK2,IFI44,PARP9,XAF1,IFIT3"
"gene_set_query"	"590"	"VEZF1"	"612.3"	"ARCHS4 Coexpression,827;Enrichr Queries,514;GTEx Coexpression,496"	"IFITM3"
"gene_set_query"	"591"	"ZNF503"	"612.3"	"ARCHS4 Coexpression,461;Enrichr Queries,329;GTEx Coexpression,1047"	"IFITM3"
"gene_set_query"	"592"	"TFCP2L1"	"612.3"	"ARCHS4 Coexpression,492;Enrichr Queries,1131;GTEx Coexpression,214"	""
"gene_set_query"	"593"	"NKX12"	"612.5"	"ARCHS4 Coexpression,679;GTEx Coexpression,546"	""
"gene_set_query"	"594"	"LIN28A"	"612.5"	"ARCHS4 Coexpression,166;GTEx Coexpression,1059"	""
"gene_set_query"	"595"	"HNF1A"	"613.0"	"ARCHS4 Coexpression,693;Enrichr Queries,788;GTEx Coexpression,358"	""
"gene_set_query"	"596"	"ST18"	"613.3"	"ARCHS4 Coexpression,685;Enrichr Queries,971;GTEx Coexpression,184"	""
"gene_set_query"	"597"	"ZNF474"	"613.3"	"ARCHS4 Coexpression,241;Enrichr Queries,68;GTEx Coexpression,1531"	"IFI44,IFI44L,IFIT3"
"gene_set_query"	"598"	"MYF5"	"613.7"	"ARCHS4 Coexpression,436;Enrichr Queries,299;GTEx Coexpression,1106"	"IFIT3"
"gene_set_query"	"599"	"ZNF236"	"614.0"	"ARCHS4 Coexpression,266;Enrichr Queries,709;GTEx Coexpression,867"	""
"gene_set_query"	"600"	"NHLH2"	"616.7"	"ARCHS4 Coexpression,551;Enrichr Queries,1012;GTEx Coexpression,287"	""
"gene_set_query"	"601"	"TERF2"	"617.0"	"ARCHS4 Coexpression,955;Enrichr Queries,849;ReMap ChIP-seq,225;GTEx Coexpression,439"	""
"gene_set_query"	"602"	"SOX15"	"617.7"	"ARCHS4 Coexpression,712;Enrichr Queries,389;GTEx Coexpression,752"	"IFITM3"
"gene_set_query"	"603"	"ZNF486"	"618.0"	"ARCHS4 Coexpression,1320;Enrichr Queries,66;GTEx Coexpression,468"	"IFITM3,IFI44,IFI44L"
"gene_set_query"	"604"	"ZNF441"	"618.7"	"ARCHS4 Coexpression,542;Enrichr Queries,622;GTEx Coexpression,692"	""
"gene_set_query"	"605"	"ZNF566"	"619.3"	"ARCHS4 Coexpression,1222;Enrichr Queries,404;GTEx Coexpression,232"	"IFIT3"
"gene_set_query"	"606"	"ZNF425"	"619.3"	"ARCHS4 Coexpression,862;Enrichr Queries,453;GTEx Coexpression,543"	"IFIT3"
"gene_set_query"	"607"	"NR1I2"	"619.5"	"Literature ChIP-seq,129;ARCHS4 Coexpression,792;Enrichr Queries,969;GTEx Coexpression,588"	""
"gene_set_query"	"608"	"PRDM12"	"620.7"	"ARCHS4 Coexpression,624;Enrichr Queries,1041;GTEx Coexpression,197"	""
"gene_set_query"	"609"	"CLOCK"	"621.6"	"Literature ChIP-seq,143;ARCHS4 Coexpression,885;Enrichr Queries,582;ReMap ChIP-seq,57;GTEx Coexpression,1441"	"ZBP1"
"gene_set_query"	"610"	"ZBTB7A"	"622.2"	"ARCHS4 Coexpression,1364;ENCODE ChIP-seq,16;Enrichr Queries,963;ReMap ChIP-seq,61;GTEx Coexpression,707"	"IFITM3,EIF2AK2"
"gene_set_query"	"611"	"ZNF554"	"622.3"	"ARCHS4 Coexpression,911;Enrichr Queries,470;GTEx Coexpression,486"	"IFIT3"
"gene_set_query"	"612"	"ZNF703"	"623.0"	"ARCHS4 Coexpression,119;Enrichr Queries,1164;GTEx Coexpression,586"	""
"gene_set_query"	"613"	"FOXN3"	"623.0"	"ARCHS4 Coexpression,430;Enrichr Queries,637;GTEx Coexpression,802"	""
"gene_set_query"	"614"	"POU2AF1"	"624.0"	"ARCHS4 Coexpression,1214;GTEx Coexpression,34"	"EIF2AK2,IFI44L"
"gene_set_query"	"615"	"IRX5"	"624.3"	"ARCHS4 Coexpression,443;Enrichr Queries,904;GTEx Coexpression,526"	""
"gene_set_query"	"616"	"ZFHX2"	"624.3"	"ARCHS4 Coexpression,368;Enrichr Queries,604;GTEx Coexpression,901"	""
"gene_set_query"	"617"	"NR1I3"	"625.3"	"ARCHS4 Coexpression,642;Enrichr Queries,940;GTEx Coexpression,294"	""
"gene_set_query"	"618"	"ZNF385A"	"626.7"	"ARCHS4 Coexpression,1216;Enrichr Queries,221;GTEx Coexpression,443"	"IFITM3,IFIT3"
"gene_set_query"	"619"	"SP4"	"626.8"	"ARCHS4 Coexpression,1302;ENCODE ChIP-seq,96;Enrichr Queries,960;ReMap ChIP-seq,108;GTEx Coexpression,668"	""
"gene_set_query"	"620"	"ZNF800"	"627.0"	"ARCHS4 Coexpression,17;Enrichr Queries,732;GTEx Coexpression,1132"	"EIF2AK2,TRIM22"
"gene_set_query"	"621"	"ZNF256"	"627.3"	"ARCHS4 Coexpression,1341;Enrichr Queries,185;GTEx Coexpression,356"	"IFI44L,IFIT3"
"gene_set_query"	"622"	"ZNF560"	"628.0"	"ARCHS4 Coexpression,1181;Enrichr Queries,226;GTEx Coexpression,477"	"IFI44L,IFIT3"
"gene_set_query"	"623"	"NEUROD2"	"628.0"	"Literature ChIP-seq,49;ARCHS4 Coexpression,817;Enrichr Queries,1175;GTEx Coexpression,471"	"IFI44"
"gene_set_query"	"624"	"ZFP28"	"628.7"	"ARCHS4 Coexpression,738;Enrichr Queries,442;GTEx Coexpression,706"	"IFIT3"
"gene_set_query"	"625"	"EBF1"	"629.2"	"ARCHS4 Coexpression,189;ENCODE ChIP-seq,10;Enrichr Queries,1263;ReMap ChIP-seq,124;GTEx Coexpression,1560"	"EIF2AK2,IFI44,IFI44L"
"gene_set_query"	"626"	"OSR2"	"629.3"	"ARCHS4 Coexpression,71;Enrichr Queries,254;GTEx Coexpression,1563"	"IFITM3,IFIT3"
"gene_set_query"	"627"	"RHOXF1"	"629.3"	"ARCHS4 Coexpression,703;Enrichr Queries,775;GTEx Coexpression,410"	""
"gene_set_query"	"628"	"TFEB"	"631.0"	"Literature ChIP-seq,125;ARCHS4 Coexpression,749;Enrichr Queries,1001;GTEx Coexpression,649"	""
"gene_set_query"	"629"	"NFAT5"	"632.3"	"ARCHS4 Coexpression,133;Enrichr Queries,867;GTEx Coexpression,897"	""
"gene_set_query"	"630"	"RFX4"	"632.7"	"ARCHS4 Coexpression,184;Enrichr Queries,1270;GTEx Coexpression,444"	""
"gene_set_query"	"631"	"ZNF93"	"633.3"	"ARCHS4 Coexpression,1577;Enrichr Queries,216;GTEx Coexpression,107"	"EIF2AK2,IFI44,IFIT3"
"gene_set_query"	"632"	"ZNF146"	"634.3"	"ARCHS4 Coexpression,177;Enrichr Queries,797;GTEx Coexpression,929"	""
"gene_set_query"	"633"	"ZNF57"	"634.7"	"ARCHS4 Coexpression,1313;Enrichr Queries,121;GTEx Coexpression,470"	"IFITM3,IFIT3"
"gene_set_query"	"634"	"ZBTB37"	"635.0"	"ARCHS4 Coexpression,51;Enrichr Queries,666;GTEx Coexpression,1188"	"XAF1"
"gene_set_query"	"635"	"KLF2"	"635.3"	"Literature ChIP-seq,156;ARCHS4 Coexpression,1237;Enrichr Queries,199;GTEx Coexpression,949"	"IFITM3,IFIT3"
"gene_set_query"	"636"	"E2F5"	"637.5"	"ARCHS4 Coexpression,1188;Enrichr Queries,1202;ReMap ChIP-seq,24;GTEx Coexpression,136"	"IFITM3"
"gene_set_query"	"637"	"HIF1A"	"637.8"	"Literature ChIP-seq,145;ARCHS4 Coexpression,1016;Enrichr Queries,424;ReMap ChIP-seq,165;GTEx Coexpression,1439"	"IFITM3"
"gene_set_query"	"638"	"ZNF462"	"638.0"	"ARCHS4 Coexpression,910;Enrichr Queries,913;GTEx Coexpression,91"	"ZBP1"
"gene_set_query"	"639"	"TCF24"	"638.0"	"ARCHS4 Coexpression,895;Enrichr Queries,847;GTEx Coexpression,172"	""
"gene_set_query"	"640"	"TGIF1"	"638.7"	"ARCHS4 Coexpression,903;Enrichr Queries,460;GTEx Coexpression,553"	"IFITM3"
"gene_set_query"	"641"	"ZNF648"	"639.3"	"ARCHS4 Coexpression,978;Enrichr Queries,778;GTEx Coexpression,162"	""
"gene_set_query"	"642"	"NPAS4"	"640.0"	"ARCHS4 Coexpression,736;Enrichr Queries,805;GTEx Coexpression,379"	""
"gene_set_query"	"643"	"KLF3"	"642.5"	"ARCHS4 Coexpression,1093;Enrichr Queries,705;ReMap ChIP-seq,243;GTEx Coexpression,529"	""
"gene_set_query"	"644"	"TLX1"	"642.7"	"ARCHS4 Coexpression,474;Enrichr Queries,1367;GTEx Coexpression,87"	"TRIM22"
"gene_set_query"	"645"	"ZNF778"	"643.7"	"ARCHS4 Coexpression,1338;Enrichr Queries,462;GTEx Coexpression,131"	"IFITM3"
"gene_set_query"	"646"	"ZNF30"	"643.7"	"ARCHS4 Coexpression,1091;Enrichr Queries,240;GTEx Coexpression,600"	"IFI44,PARP9"
"gene_set_query"	"647"	"ZNF132"	"644.0"	"ARCHS4 Coexpression,1047;Enrichr Queries,105;GTEx Coexpression,780"	"IFI44L,IFIT3,TRIM22"
"gene_set_query"	"648"	"ZNF282"	"644.3"	"ARCHS4 Coexpression,411;Enrichr Queries,702;GTEx Coexpression,820"	""
"gene_set_query"	"649"	"IRX4"	"644.7"	"ARCHS4 Coexpression,510;Enrichr Queries,1142;GTEx Coexpression,282"	""
"gene_set_query"	"650"	"ZNF429"	"644.7"	"ARCHS4 Coexpression,1254;Enrichr Queries,487;GTEx Coexpression,193"	"IFI44L"
"gene_set_query"	"651"	"HOXC11"	"644.8"	"ARCHS4 Coexpression,657;Enrichr Queries,1326;ReMap ChIP-seq,294;GTEx Coexpression,302"	""
"gene_set_query"	"652"	"TIGD3"	"645.3"	"ARCHS4 Coexpression,343;Enrichr Queries,749;GTEx Coexpression,844"	""
"gene_set_query"	"653"	"GPBP1"	"645.5"	"ARCHS4 Coexpression,1068;GTEx Coexpression,223"	""
"gene_set_query"	"654"	"IRX2"	"646.7"	"ARCHS4 Coexpression,522;Enrichr Queries,1201;GTEx Coexpression,217"	""
"gene_set_query"	"655"	"ZIC5"	"647.7"	"ARCHS4 Coexpression,170;Enrichr Queries,1101;GTEx Coexpression,672"	""
"gene_set_query"	"656"	"E2F8"	"648.0"	"ARCHS4 Coexpression,526;Enrichr Queries,998;GTEx Coexpression,420"	""
"gene_set_query"	"657"	"ZNF208"	"648.7"	"ARCHS4 Coexpression,124;Enrichr Queries,472;GTEx Coexpression,1350"	"IFI44L"
"gene_set_query"	"658"	"TBX6"	"648.7"	"ARCHS4 Coexpression,556;Enrichr Queries,590;GTEx Coexpression,800"	""
"gene_set_query"	"659"	"ZNF273"	"649.7"	"ARCHS4 Coexpression,1204;Enrichr Queries,540;GTEx Coexpression,205"	""
"gene_set_query"	"660"	"PKNOX1"	"650.0"	"ARCHS4 Coexpression,815;Enrichr Queries,992;ReMap ChIP-seq,35;GTEx Coexpression,758"	"IFITM3"
"gene_set_query"	"661"	"GZF1"	"650.3"	"ARCHS4 Coexpression,435;Enrichr Queries,521;GTEx Coexpression,995"	""
"gene_set_query"	"662"	"POU3F1"	"650.5"	"Literature ChIP-seq,97;ARCHS4 Coexpression,640;Enrichr Queries,1272;GTEx Coexpression,593"	""
"gene_set_query"	"663"	"GATAD2A"	"651.3"	"ARCHS4 Coexpression,98;Enrichr Queries,650;GTEx Coexpression,1206"	""
"gene_set_query"	"664"	"ETV1"	"651.5"	"ARCHS4 Coexpression,1421;Enrichr Queries,912;ReMap ChIP-seq,117;GTEx Coexpression,156"	""
"gene_set_query"	"665"	"ZNF609"	"652.0"	"ARCHS4 Coexpression,164;Enrichr Queries,533;GTEx Coexpression,1259"	""
"gene_set_query"	"666"	"ZNF343"	"653.0"	"ARCHS4 Coexpression,602;Enrichr Queries,548;GTEx Coexpression,809"	""
"gene_set_query"	"667"	"ZNF174"	"654.3"	"ARCHS4 Coexpression,297;Enrichr Queries,916;GTEx Coexpression,750"	""
"gene_set_query"	"668"	"ZNF136"	"654.3"	"ARCHS4 Coexpression,374;Enrichr Queries,279;GTEx Coexpression,1310"	"IFIT3"
"gene_set_query"	"669"	"GATA6"	"654.8"	"Literature ChIP-seq,83;ARCHS4 Coexpression,565;Enrichr Queries,801;ReMap ChIP-seq,218;GTEx Coexpression,1607"	""
"gene_set_query"	"670"	"MXD4"	"655.7"	"ARCHS4 Coexpression,1409;Enrichr Queries,423;GTEx Coexpression,135"	"IFITM3"
"gene_set_query"	"671"	"ZNF843"	"656.0"	"ARCHS4 Coexpression,880;Enrichr Queries,190;GTEx Coexpression,898"	"IFI44L,IFIT3"
"gene_set_query"	"672"	"ZMAT4"	"659.3"	"ARCHS4 Coexpression,529;Enrichr Queries,1008;GTEx Coexpression,441"	""
"gene_set_query"	"673"	"NANOG"	"660.5"	"Literature ChIP-seq,21;ARCHS4 Coexpression,1230;ENCODE ChIP-seq,118;Enrichr Queries,989;ReMap ChIP-seq,169;GTEx Coexpression,1436"	"IFITM3,PARP9"
"gene_set_query"	"674"	"GRHL3"	"660.7"	"ARCHS4 Coexpression,238;Enrichr Queries,933;GTEx Coexpression,811"	""
"gene_set_query"	"675"	"ZNF677"	"661.0"	"ARCHS4 Coexpression,169;Enrichr Queries,501;GTEx Coexpression,1313"	"IFI44L"
"gene_set_query"	"676"	"ZZZ3"	"661.0"	"ARCHS4 Coexpression,1598;ENCODE ChIP-seq,115;Enrichr Queries,721;ReMap ChIP-seq,21;GTEx Coexpression,850"	"IFIT3"
"gene_set_query"	"677"	"MYCN"	"661.2"	"Literature ChIP-seq,81;ARCHS4 Coexpression,804;Enrichr Queries,1020;ReMap ChIP-seq,186;GTEx Coexpression,1215"	""
"gene_set_query"	"678"	"PRRX2"	"661.3"	"ARCHS4 Coexpression,40;Enrichr Queries,356;GTEx Coexpression,1588"	"IFITM3"
"gene_set_query"	"679"	"ZNF91"	"662.0"	"ARCHS4 Coexpression,1099;Enrichr Queries,136;GTEx Coexpression,751"	"IFITM3,IFIT3"
"gene_set_query"	"680"	"STAT5B"	"662.3"	"ARCHS4 Coexpression,1245;Enrichr Queries,771;ReMap ChIP-seq,20;GTEx Coexpression,613"	"IFITM3,IFIT3"
"gene_set_query"	"681"	"MXD3"	"663.3"	"ARCHS4 Coexpression,756;Enrichr Queries,631;GTEx Coexpression,603"	""
"gene_set_query"	"682"	"BCL6B"	"664.0"	"ARCHS4 Coexpression,1609;Enrichr Queries,318;GTEx Coexpression,65"	"IFITM3,XAF1"
"gene_set_query"	"683"	"HOXC13"	"664.0"	"ARCHS4 Coexpression,646;Enrichr Queries,1205;GTEx Coexpression,141"	""
"gene_set_query"	"684"	"ONECUT2"	"664.3"	"ARCHS4 Coexpression,569;Enrichr Queries,1060;GTEx Coexpression,364"	""
"gene_set_query"	"685"	"NR4A1"	"664.5"	"ARCHS4 Coexpression,1054;Enrichr Queries,178;ReMap ChIP-seq,157;GTEx Coexpression,1269"	"IFITM3,IFIT3"
"gene_set_query"	"686"	"TERF1"	"664.8"	"ARCHS4 Coexpression,301;Enrichr Queries,1094;ReMap ChIP-seq,47;GTEx Coexpression,1217"	"IFITM3"
"gene_set_query"	"687"	"DMRT1"	"666.3"	"Literature ChIP-seq,95;ARCHS4 Coexpression,377;Enrichr Queries,1353;GTEx Coexpression,840"	""
"gene_set_query"	"688"	"MAFF"	"666.8"	"ARCHS4 Coexpression,1616;ENCODE ChIP-seq,20;Enrichr Queries,189;ReMap ChIP-seq,99;GTEx Coexpression,1410"	"IFITM3,IFIT3"
"gene_set_query"	"689"	"ZBTB2"	"667.7"	"ARCHS4 Coexpression,900;Enrichr Queries,970;GTEx Coexpression,133"	""
"gene_set_query"	"690"	"ASCL4"	"667.7"	"ARCHS4 Coexpression,49;Enrichr Queries,1288;GTEx Coexpression,666"	"XAF1"
"gene_set_query"	"691"	"MIXL1"	"668.3"	"ARCHS4 Coexpression,765;Enrichr Queries,1209;GTEx Coexpression,31"	"EIF2AK2,IFI44L"
"gene_set_query"	"692"	"ZNF521"	"669.0"	"ARCHS4 Coexpression,432;Enrichr Queries,1216;GTEx Coexpression,359"	""
"gene_set_query"	"693"	"SAFB"	"669.5"	"ARCHS4 Coexpression,99;GTEx Coexpression,1240"	""
"gene_set_query"	"694"	"ZNF385C"	"669.7"	"ARCHS4 Coexpression,905;Enrichr Queries,752;GTEx Coexpression,352"	""
"gene_set_query"	"695"	"VSX1"	"670.7"	"ARCHS4 Coexpression,566;Enrichr Queries,1291;GTEx Coexpression,155"	""
"gene_set_query"	"696"	"ZNF143"	"670.8"	"ARCHS4 Coexpression,1416;ENCODE ChIP-seq,23;Enrichr Queries,1114;ReMap ChIP-seq,114;GTEx Coexpression,687"	"IFI44,IFI44L"
"gene_set_query"	"697"	"RORC"	"674.3"	"ARCHS4 Coexpression,835;Enrichr Queries,448;GTEx Coexpression,740"	"IFIT3"
"gene_set_query"	"698"	"FOXH1"	"675.7"	"ARCHS4 Coexpression,375;Enrichr Queries,684;GTEx Coexpression,968"	""
"gene_set_query"	"699"	"SKOR1"	"676.5"	"ARCHS4 Coexpression,761;GTEx Coexpression,592"	""
"gene_set_query"	"700"	"SOX2"	"677.4"	"Literature ChIP-seq,29;ARCHS4 Coexpression,744;Enrichr Queries,1034;ReMap ChIP-seq,66;GTEx Coexpression,1514"	"IFITM3,IFI44,PARP9"
"gene_set_query"	"701"	"HSFX2"	"678.0"	"ARCHS4 Coexpression,678"	""
"gene_set_query"	"702"	"ZNF331"	"678.0"	"ARCHS4 Coexpression,300;Enrichr Queries,244;GTEx Coexpression,1490"	"IFI44L"
"gene_set_query"	"703"	"MYT1"	"678.3"	"ARCHS4 Coexpression,1186;Enrichr Queries,539;GTEx Coexpression,310"	""
"gene_set_query"	"704"	"DACH2"	"678.3"	"ARCHS4 Coexpression,325;Enrichr Queries,532;GTEx Coexpression,1178"	""
"gene_set_query"	"705"	"SOX9"	"678.4"	"Literature ChIP-seq,52;ARCHS4 Coexpression,1291;Enrichr Queries,403;ReMap ChIP-seq,220;GTEx Coexpression,1426"	"IFITM3,EIF2AK2"
"gene_set_query"	"706"	"NFIB"	"678.8"	"Literature ChIP-seq,140;ARCHS4 Coexpression,1172;Enrichr Queries,330;GTEx Coexpression,1073"	"IFITM3"
"gene_set_query"	"707"	"ZNF284"	"679.3"	"ARCHS4 Coexpression,1394;Enrichr Queries,87;GTEx Coexpression,557"	"IFI44,IFI44L,IFIT3"
"gene_set_query"	"708"	"FOXF2"	"679.7"	"ARCHS4 Coexpression,384;Enrichr Queries,1071;GTEx Coexpression,584"	""
"gene_set_query"	"709"	"ZKSCAN7"	"680.0"	"ARCHS4 Coexpression,391;GTEx Coexpression,969"	""
"gene_set_query"	"710"	"KLF10"	"680.7"	"ARCHS4 Coexpression,855;Enrichr Queries,461;GTEx Coexpression,726"	"IFITM3"
"gene_set_query"	"711"	"THAP11"	"682.8"	"Literature ChIP-seq,130;ARCHS4 Coexpression,1570;Enrichr Queries,572;ReMap ChIP-seq,286;GTEx Coexpression,856"	""
"gene_set_query"	"712"	"ZNF620"	"683.0"	"ARCHS4 Coexpression,1242;Enrichr Queries,494;GTEx Coexpression,313"	"IFIT3"
"gene_set_query"	"713"	"LMX1B"	"683.0"	"ARCHS4 Coexpression,237;Enrichr Queries,1231;GTEx Coexpression,581"	""
"gene_set_query"	"714"	"HSFY1"	"684.0"	"ARCHS4 Coexpression,242;GTEx Coexpression,1126"	""
"gene_set_query"	"715"	"ZBTB33"	"684.6"	"ARCHS4 Coexpression,1144;ENCODE ChIP-seq,9;Enrichr Queries,835;ReMap ChIP-seq,210;GTEx Coexpression,1225"	"IFITM3,EIF2AK2"
"gene_set_query"	"716"	"ZNF653"	"684.7"	"ARCHS4 Coexpression,1121;Enrichr Queries,434;GTEx Coexpression,499"	"IFITM3"
"gene_set_query"	"717"	"CXXC4"	"685.0"	"ARCHS4 Coexpression,728;ReMap ChIP-seq,233;GTEx Coexpression,1094"	""
